"CATCH_COMP_ID","YEAR","PROJECT_CODE","EVENT_ID","SPECIES_CODE","SEX_CODE","SPECIES_NAME_FIELD","COMMON_NAME","SCI_NAME","BASKET_ID","SAMPLE_TYPE_CODE","CONDITION_CODE","MATURITY_CODE","COUNT","SAMPLE_WT_KG","COMMENTS","DB_COMMENTS","SAMP_TYPE_2_SOURCE","SAMP_TYPE_3_SOURCE","SAMP_TYPE_6_SOURCE"
18610,"2014","D02","2014D02083","95000",,,"bryozoan unident.","Bryozoa unident.",,"2","01",,,0.010000,,,,,
18611,"2014","D02","2014D02083","899",,,"coral","genus Corallium",,"2","01",,,0.015000,,,,,
18612,"2014","D02","2014D02083","850","1",,"scallop, weathervane","Patinopecten caurinus","SM","1","01",,4,0.500000,,"on HAM not on CatchComp",,,
18613,"2014","D02","2014D02083","850","1",,"scallop, weathervane","Patinopecten caurinus","CL","1","52",,3,0.500000,,"on HAM not on CatchComp",,,
18614,"2014","D02","2014D02084","850",,,"scallop, weathervane","Patinopecten caurinus","MR","1","01",,19,3.320000,,,,,
18615,"2014","D02","2014D02084","850",,,"scallop, weathervane","Patinopecten caurinus","QF","1","01",,2,0.260000,"crushed",,,,
18616,"2014","D02","2014D02084","850",,,"scallop, weathervane","Patinopecten caurinus","AA","1","99",,,0.240000,"shells",,,,
18617,"2014","D02","2014D02084","850",,,"scallop, weathervane","Patinopecten caurinus","CL","1","52",,2,0.500000,"cluckers","no weight on field sheet. ",,,
18618,"2014","D02","2014D02084","124",,,"sole, dover","Microstomus pacificus",,"1","01",,11,8.000000,,,,,
18619,"2014","D02","2014D02084","80160",,,"sunflower sea star","Pycnopodia helianthoides",,"1","01",,2,2.000000,,,,,
18620,"2014","D02","2014D02084","80810",,,"sand sea star","Luidia foliolata",,"1","01",,10,4.000000,,,,,
18621,"2014","D02","2014D02084","R421",,,"Big skate egg case","Raja binoculata egg case",,"1","01",,1,0.490000,"LIVE",,,,
18622,"2014","D02","2014D02084","122",,,"sole, flathead","Hippoglossoides elassodon",,"1","01",,1,0.290000,,,,,
18623,"2014","D02","2014D02084","125",,,"sole, rex","Glyptocephalus zachirus",,"1","01",,2,0.750000,,,,,
18624,"2014","D02","2014D02084","R401",,,"skate egg case unident.",,,"1","99",,2,0.040000,"EMPTY",,,,
18625,"2014","D02","2014D02084","99997",,,"unsorted catch and debris",,"O","1","01",,,19.000000,,,,,
18626,"2014","D02","2014D02084","83320",,,"notched brittlestar","Ophiura sarsi",,"2","01",,15,0.088000,,,,,
18627,"2014","D02","2014D02084","81780",,,"common mud star","Ctenodiscus crispatus",,"2","01",,258,1.610000,,,,,
18628,"2014","D02","2014D02084","69010",,,"hermit crab unident.","Paguridae",,"2","01",,25,0.150000,,,,,
18629,"2014","D02","2014D02084","50192",,,"Bristleworm, Sea Mouse","Aphrodita negligens",,"2","01",,3,0.060000,,,,,
18630,"2014","D02","2014D02084","71525",,,"moonsnail, Natica sp.","Natica sp.",,"2","01",,3,0.010000,,,,,
18631,"2014","D02","2014D02084","75240",,,"bivalve, Macoma sp.","Macoma sp.",,"2","01",,12,0.120000,,,,,
18632,"2014","D02","2014D02084","80810",,,"sand sea star","Luidia foliolata",,"2","01",,1,0.040000,,,,,
18633,"2014","D02","2014D02084","43021",,,"gigantic anemone","Metridium farcimen (=Metridium giganteum)",,"2","01",,1,0.153000,,,,,
18634,"2014","D02","2014D02084","68578",,,"Pacific lyre crab","Hyas lyratus",,"2","01",,1,0.010000,,,,,
18635,"2014","D02","2014D02084","50160",,,"sea mouse unident.","Aphroditidae",,"2","01",,3,0.030000,,,,,
18636,"2014","D02","2014D02084","961",,,"shrimp, northern (pink)","Pandalus borealis",,"2","01",,1,0.030000,,,,,
18637,"2014","D02","2014D02084","74983",,,"hairy cockle","Clinocardium ciliatum",,"2","01",,3,0.012000,,,,,
18638,"2014","D02","2014D02084","71525",,,"moonsnail, Natica sp.","Natica sp.",,"2","01",,2,0.008000,,,,,
18639,"2014","D02","2014D02084","75240",,,"bivalve, Macoma sp.","Macoma sp.",,"2","01",,2,0.009000,,,,,
18640,"2014","D02","2014D02084","85120",,,"sweet sea potato","Molpadia intermedia",,"2","01",,1,0.010000,,,,,
18641,"2014","D02","2014D02084","95000",,,"bryozoan unident.","Bryozoa unident.",,"2","01",,,0.010000,,,,,
18642,"2014","D02","2014D02084","80000",,,"starfish unident.","Asteroidea unident.",,"2","01",,1,0.001000,"small red brittle ",,,,
18643,"2014","D02","2014D02084","71511",,,"moonsnail eggs unid.","Naticidae eggs",,"2","01",,,0.040000,"many other moonsnail eggs previously included in 002 ",,,,
18644,"2014","D02","2014D02084","002",,,"Debris_natural",,,"2","01",,,0.049000,,,,,
18645,"2014","D02","2014D02084","75285",,,"Greenland cockle","Serripes groenlandicus",,"2","01",,1,0.009000,,,,,
18646,"2014","D02","2014D02013","99997",,,"unsorted catch and debris",,"D","1","01",,,19.500000,,,,,
18647,"2014","D02","2014D02042","850",,,"scallop, weathervane","Patinopecten caurinus","CL","1","52",,1,0.364000,,,,,
18648,"2014","D03","2014D03001","99997",,,"unsorted catch and debris",,,"1","01",,,15.360000,,,"yes",,
18649,"2014","D03","2014D03001","002",,"debris","Debris_natural",,,"2","01",,,1.810000,,,,,
18650,"2014","D03","2014D03001","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","01",,1,0.240000,,,,,
18651,"2014","D03","2014D03001","961",,,"shrimp, northern (pink)","Pandalus borealis",,"2","01",,9,0.750000,,,,,
18652,"2014","D03","2014D03001","98082",,,"sea potato","Styela rustica",,"2","01",,4,0.260000,,,,,
18653,"2014","D03","2014D03001","66500",,,"crangonid shrimp unident.","Crangonidae",,"2","01",,1,0.100000,,,,,
18654,"2014","D03","2014D03001","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi","BB","2","01",,2,0.040000,,,,,
18655,"2014","D03","2014D03001","820",,,"clam, cockle","Clinocardium nuttallii",,"2","01",,13,0.240000,,,,,
18656,"2014","D03","2014D03001","75240",,,"bivalve, Macoma sp.","Macoma sp.",,"2","01",,17,0.180000,,,,,
18657,"2014","D03","2014D03001","69010",,,"hermit crab unident.","Paguridae",,"2","01",,4,0.210000,,,,,
18658,"2014","D03","2014D03001","68578",,,"Pacific lyre crab","Hyas lyratus",,"2","01",,2,0.170000,,,,,
18659,"2014","D03","2014D03001","24100",,,"eelpout unident.","Zoarcidae",,"2","01",,2,0.110000,,,,,
18660,"2014","D03","2014D03001","122",,,"sole, flathead","Hippoglossoides elassodon",,"2","01",,1,0.180000,,,,,
18661,"2014","D03","2014D03001","270",,,"pollock, walleye","Theragra chalcogramma",,"2","01",,1,0.060000,,,,,
18662,"2014","D03","2014D03001","20034",,,"starsnout poacher unident.","Bathyagonus sp.",,"2","01",,1,0.040000,,,,,
18663,"2014","D03","2014D03001","21390",,,"spinyhead sculpin","Dasycottus setiger",,"2","01",,1,0.060000,,,,,
18664,"2014","D03","2014D03001","75285",,,"Greenland cockle","Serripes groenlandicus",,"2","01",,2,0.004000,,"written weight on deck form difficult to decipher",,,
18665,"2014","D03","2014D03001","74419",,,"broad yoldia","Yoldia thraciaeformis",,"2","01",,7,0.085000,,,,,
18666,"2014","D03","2014D03001","74435",,,"bivalve, Nuculana sp.","Nuculana sp.",,"2","01",,3,0.005000,,,,,
18667,"2014","D03","2014D03001","75240",,,"bivalve, Macoma sp.","Macoma sp.",,"2","01",,2,0.004000,,"written weight on deck form difficult to decipher",,,
18668,"2014","D03","2014D03002","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","01",,3,0.730000,,,,,
18669,"2014","D03","2014D03002","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","99",,,0.420000,,,,,
18670,"2014","D03","2014D03002","931","2",,"crab, Tanner, bairdi","Chionoecetes bairdi","AA","1","01",,4,0.252000,,,,,
18671,"2014","D03","2014D03002","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi","KG","1","01",,2,0.110000,,,,,
18672,"2014","D03","2014D03002","99997",,,"unsorted catch and debris",,"X","1","01",,,29.120000,"weight without mud 4.2kg",,"yes",,
18673,"2014","D03","2014D03002","99997",,,"unsorted catch and debris",,"Q","1","01",,,29.800000,"weight without mud 7.1kg",,"yes",,
18674,"2014","D03","2014D03002","002",,"debris","Debris_natural",,,"2","01",,,0.440000,,,,,
18675,"2014","D03","2014D03002","820",,,"clam, cockle","Clinocardium nuttallii",,"2","01",,4,0.780000,,,,,
18676,"2014","D03","2014D03002","74414",,,"bivalve, Yoldia sp.","Yoldia sp.",,"2","01",,3,0.020000,,,,,
18677,"2014","D03","2014D03002","85115",,,"sea cucumber, Molpadia sp.","Molpadia sp.",,"2","01",,2,0.240000,,,,,
18678,"2014","D03","2014D03002","69010",,,"hermit crab unident.","Paguridae",,"2","01",,2,0.020000,,,,,
18679,"2014","D03","2014D03002","68578",,,"Pacific lyre crab","Hyas lyratus",,"2","01",,1,0.010000,,,,,
18680,"2014","D03","2014D03002","961",,,"shrimp, northern (pink)","Pandalus borealis",,"2","01",,2,0.006000,,,,,
18681,"2014","D03","2014D03002","66500",,,"crangonid shrimp unident.","Crangonidae",,"2","01",,1,0.002000,,,,,
18682,"2014","D03","2014D03002","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi","BP","2","01",,1,0.001000,,,,,
18683,"2014","D03","2014D03002","002",,"Mud","Debris_natural",,,"2","01",,,2.350000,,,,,
18684,"2014","D03","2014D03003","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","01",,6,1.330000,,"No count on deck form, count from AWL",,,
18685,"2014","D03","2014D03003","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","99",,,0.430000,,,,,
18686,"2014","D03","2014D03003","931","2",,"crab, Tanner, bairdi","Chionoecetes bairdi","QF","1","01",,4,0.430000,,"No count on deck form, count from AWL",,,
18687,"2014","D03","2014D03003","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi","MB","1","01",,6,0.585000,,"No count on deck form, count from AWL",,,
18688,"2014","D03","2014D03003","931","2",,"crab, Tanner, bairdi","Chionoecetes bairdi","AA","1","01",,1,0.020000,,"No count on deck form, count from AWL",,,
18689,"2014","D03","2014D03003","99997",,,"unsorted catch and debris",,,"1","01",,,16.300000,,,"yes",,
18690,"2014","D03","2014D03003","002",,"debris","Debris_natural",,,"2","01",,,0.680000,,,,,
18691,"2014","D03","2014D03003","85115",,,"sea cucumber, Molpadia sp.","Molpadia sp.",,"2","01",,2,0.230000,,,,,
18692,"2014","D03","2014D03003","66500",,,"crangonid shrimp unident.","Crangonidae",,"2","01",,6,0.020000,,,,,
18693,"2014","D03","2014D03003","961",,,"shrimp, northern (pink)","Pandalus borealis",,"2","01",,9,0.010000,,,,,
18694,"2014","D03","2014D03003","820",,,"clam, cockle","Clinocardium nuttallii",,"2","01",,19,0.015000,,,,,
18695,"2014","D03","2014D03003","931","2",,"crab, Tanner, bairdi","Chionoecetes bairdi","KK","2","01",,2,0.001000,,,,,
18696,"2014","D03","2014D03003","122",,,"sole, flathead","Hippoglossoides elassodon",,"2","01",,2,0.037000,,,,,
18697,"2014","D03","2014D03003","69010",,,"hermit crab unident.","Paguridae",,"2","01",,3,0.020000,,,,,
18698,"2014","D03","2014D03003","68578",,,"Pacific lyre crab","Hyas lyratus",,"2","01",,1,0.006000,,,,,
18699,"2014","D03","2014D03003","74414",,,"bivalve, Yoldia sp.","Yoldia sp.",,"2","01",,10,0.015000,,,,,
18700,"2014","D03","2014D03003","74000",,"unident. Clam","bivalve unident.","Bivalvia unident.",,"2","01",,4,0.020000,,,,,
18701,"2014","D03","2014D03003","002",,"Mud","Debris_natural",,,"2","01",,,0.866000,,,,,
18702,"2014","D03","2014D03004","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","01",,31,10.080000,,"No count on deck form, count from AWL",,,
18703,"2014","D03","2014D03004","931","2",,"crab, Tanner, bairdi","Chionoecetes bairdi","KK","1","01",,2,0.360000,,,,,
18704,"2014","D03","2014D03004","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi","DD","1","01",,3,0.340000,,,,,
18705,"2014","D03","2014D03004","99997",,,"unsorted catch and debris",,,"1","01",,,24.680000,,,"yes",,
18706,"2014","D03","2014D03004","72500",,,"Oregon triton","Fusitriton oregonensis",,"2","01",,10,1.010000,,,,,
18707,"2014","D03","2014D03004","122",,,"sole, flathead","Hippoglossoides elassodon",,"2","01",,10,1.250000,,,,,
18708,"2014","D03","2014D03004","126",,,"sole, butter","Isopsetta isolepis",,"2","01",,2,0.760000,,,,,
18709,"2014","D03","2014D03004","270",,,"pollock, walleye","Theragra chalcogramma",,"2","01",,3,0.640000,,,,,
18710,"2014","D03","2014D03004","20034",,,"starsnout poacher unident.","Bathyagonus sp.",,"2","01",,1,0.340000,,,,,
18711,"2014","D03","2014D03004","81060",,,"sea star, Solaster sp.","Solaster sp.",,"2","01",,5,0.880000,,,,,
18712,"2014","D03","2014D03004","961",,,"shrimp, northern (pink)","Pandalus borealis",,"2","01",,2,0.300000,,,,,
18713,"2014","D03","2014D03004","69010",,,"hermit crab unident.","Paguridae",,"2","01",,26,1.080000,,,,,
18714,"2014","D03","2014D03004","002",,"debris","Debris_natural",,,"2","01",,,0.600000,,,,,
18715,"2014","D03","2014D03004","81780",,,"common mud star","Ctenodiscus crispatus",,"2","01",,149,1.470000,,,,,
18716,"2014","D03","2014D03004","625",,,"jellyfish, general","class Scyphozoa",,"2","01",,3,1.350000,,,,,
18717,"2014","D03","2014D03004","50160",,,"sea mouse unident.","Aphroditidae",,"2","01",,1,0.070000,,,,,
18718,"2014","D03","2014D03004","68578",,,"Pacific lyre crab","Hyas lyratus",,"2","01",,1,0.007000,,,,,
18719,"2014","D03","2014D03004","75240",,,"bivalve, Macoma sp.","Macoma sp.",,"2","01",,1,0.020000,,,,,
18720,"2014","D03","2014D03005","850",,,"scallop, weathervane","Patinopecten caurinus","W","1","01",,18,6.080000,,"No count on deck form, count from AWL",,,
18721,"2014","D03","2014D03005","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi","X","1","01",,3,1.200000,,,,,
18722,"2014","D03","2014D03005","701",,,"skate, longnose","Raja rhina","KK","1","01",,1,0.600000,,,,,
18723,"2014","D03","2014D03005","850",,,"scallop, weathervane","Patinopecten caurinus","MB","1","52",,1,0.200000,,,,,
18724,"2014","D03","2014D03005","99997",,,"unsorted catch and debris",,"B","1","01",,,21.120000,,,"yes",,
18725,"2014","D03","2014D03005","99997",,,"unsorted catch and debris",,"F","1","01",,,14.900000,,,"yes",,
18726,"2014","D03","2014D03005","72500",,,"Oregon triton","Fusitriton oregonensis",,"2","01",,5,0.365000,,,,,
18727,"2014","D03","2014D03005","893",,,"green sea urchin","Strongylocentrotus droebachiensis",,"2","01",,1,0.112000,,,,,
18728,"2014","D03","2014D03005","69010",,,"hermit crab unident.","Paguridae",,"2","01",,14,0.210000,,,,,
18729,"2014","D03","2014D03005","270",,,"pollock, walleye","Theragra chalcogramma",,"2","01","Juv",2,0.015000,,,,,
18730,"2014","D03","2014D03005","20034",,,"starsnout poacher unident.","Bathyagonus sp.",,"2","01",,1,0.005000,,,,,
18731,"2014","D03","2014D03005","126",,,"sole, butter","Isopsetta isolepis",,"2","01",,6,1.427000,,,,,
18732,"2014","D03","2014D03005","122",,,"sole, flathead","Hippoglossoides elassodon",,"2","01",,5,0.840000,,,,,
18733,"2014","D03","2014D03005","81060",,,"sea star, Solaster sp.","Solaster sp.",,"2","01",,4,0.660000,,,,,
18734,"2014","D03","2014D03005","83020",,,"basketstar","Gorgonocephalus eucnemis",,"2","01",,1,0.120000,,,,,
18735,"2014","D03","2014D03005","81780",,,"common mud star","Ctenodiscus crispatus",,"2","01",,45,0.315000,,,,,
18736,"2014","D03","2014D03005","002",,"debris","Debris_natural",,,"2","01",,,0.180000,,,,,
18737,"2014","D03","2014D03005","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi",,"2","01",,1,0.005000,,,,,
18738,"2014","D03","2014D03006","701","1",,"skate, longnose","Raja rhina",,"1","01",,1,5.900000,,,,,
18739,"2014","D03","2014D03006","850",,,"scallop, weathervane","Patinopecten caurinus","ZZ","1","01",,2,0.660000,,,,,
18740,"2014","D03","2014D03006","99997",,,"unsorted catch and debris",,"L","1","01",,,15.800000,,,"yes",,
18741,"2014","D03","2014D03006","99997",,,"unsorted catch and debris",,"X","1","01",,,20.500000,,,"yes",,
18742,"2014","D03","2014D03006","126",,,"sole, butter","Isopsetta isolepis",,"2","01",,5,1.220000,,,,,
18743,"2014","D03","2014D03006","81060",,,"sea star, Solaster sp.","Solaster sp.",,"2","01",,4,0.625000,,,,,
18744,"2014","D03","2014D03006","72500",,,"Oregon triton","Fusitriton oregonensis",,"2","01",,18,1.510000,,,,,
18745,"2014","D03","2014D03006","129",,,"flounder, starry","Platichthys stellatus",,"2","01",,2,3.400000,,,,,
18746,"2014","D03","2014D03006","69010",,,"hermit crab unident.","Paguridae",,"2","01",,10,0.200000,,,,,
18747,"2014","D03","2014D03006","69010",,,"hermit crab unident.","Paguridae",,"2","01",,3,0.090000,,,,,
18748,"2014","D03","2014D03006","82730",,,"sand dollar unident.",,,"2","01",,1,0.020000,,,,,
18749,"2014","D03","2014D03006","81780",,,"common mud star","Ctenodiscus crispatus",,"2","01",,2,0.020000,,,,,
18750,"2014","D03","2014D03006","002",,"debris","Debris_natural",,,"2","01",,,0.170000,,,,,
18751,"2014","D03","2014D03006","21347",,,"yellow Irish lord","Hemilepidotus jordani",,"2","01",,1,0.200000,,,,,
18752,"2014","D03","2014D03007","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","01",,6,2.540000,,,,,
18753,"2014","D03","2014D03007","850",,,"scallop, weathervane","Patinopecten caurinus","X","1","99",,,0.160000,,,,,
18754,"2014","D03","2014D03007","99997",,,"unsorted catch and debris",,"L","1","01",,,19.800000,,,"yes",,
18755,"2014","D03","2014D03007","99997",,,"unsorted catch and debris",,"X","1","01",,,15.300000,,,"yes",,
18756,"2014","D03","2014D03007","890",,,"snails","genus Neptunea",,"2","01",,3,0.400000,,,,,
18757,"2014","D03","2014D03007","69010",,,"hermit crab unident.","Paguridae",,"2","01",,17,0.390000,,,,,
18758,"2014","D03","2014D03007","72500",,,"Oregon triton","Fusitriton oregonensis",,"2","01",,20,1.580000,,,,,
18759,"2014","D03","2014D03007","002",,"debris","Debris_natural",,,"2","01",,,0.160000,,,,,
18760,"2014","D03","2014D03007","931","1",,"crab, Tanner, bairdi","Chionoecetes bairdi",,"2","01",,1,0.001000,,,,,
18761,"2014","D03","2014D03007","66570",,,"shrimp, Argis sp.","Argis sp.",,"2","01",,1,0.002000,,,,,
18762,"2014","D03","2014D03007","81780",,,"common mud star","Ctenodiscus crispatus",,"2","01",,8,0.080000,,,,,
18763,"2014","D03","2014D03007","625",,,"jellyfish, general","class Scyphozoa",,"2","01",,1,0.200000,,,,,
18764,"2014","D03","2014D03007","20040",,,"sturgeon poacher","Podothecus accipenserinus",,"2","01",,1,0.030000,,,,,
18765,"2014","D03","2014D03007","126",,,"sole, butter","Isopsetta isolepis",,"2","01",,4,0.940000,,,,,
18766,"2014","D03","2014D03007","81060",,,"sea star, Solaster sp.","Solaster sp.",,"2","01",,15,2.230000,,,,,
18767,"2014","D03","2014D03007","75222",,"Pandora SP clam","bilirate pandora","Pandora bilirata",,"2","01",,2,0.030000,,,,,
18768,"2015",,"2015D01001","850",,,,,"MR","1","01",,8,2.620000,,,,,
18769,"2015",,"2015D01001","850",,,,,"SM","1","01",,1,0.320000,,,,,
18770,"2015",,"2015D01001","850",,,,,"KK","1","99",,,0.160000,,,,,
18771,"2015",,"2015D01001","931","1",,,,"KK","1",,,7,1.100000,,,,,
18772,"2015",,"2015D01001","931","2",,,,"CB","1",,,3,0.290000,,,,,
18773,"2015",,"2015D01001","99997",,,,,,"1",,,,20.400000,,,,,
18774,"2015",,"2015D01001","99997",,,,,,"1",,,,22.600000,,,,,
18775,"2015",,"2015D01001","99997",,,,,,"1",,,,13.000000,,,,,
18776,"2015",,"2015D01001","99997",,,,,,"1",,,,17.700000,,,,,
18777,"2015",,"2015D01001","99997",,,,,,"1",,,,7.400000,,,,,
18778,"2015",,"2015D01001","69010",,,,,,"2",,,19,0.510000,,,,,
18779,"2015",,"2015D01001","42017",,,,,,"2",,,4,0.075000,,,,,
18780,"2015",,"2015D01001","129",,,,,,"2",,,1,0.570000,,,,,
18781,"2015",,"2015D01001","270",,,,,,"2",,,4,0.365000,,,,,
18782,"2015",,"2015D01001","126",,,,,,"2",,,8,1.800000,,,,,
18783,"2015",,"2015D01001","421",,,,,,"2",,,1,0.180000,"Empty",,,,
18784,"2015",,"2015D01001","20040",,,,,,"2",,,1,0.005000,,,,,
18785,"2015",,"2015D01001","68510",,,,,,"2",,,12,0.180000,,,,,
18786,"2015",,"2015D01001","68040",,,,,,"2",,,3,0.010000,,,,,
18787,"2015",,"2015D01001","68578",,,,,,"2",,,6,0.050000,,,,,
18788,"2015",,"2015D01001","961",,,,,,"2",,,3,0.030000,,,,,
18789,"2015",,"2015D01001","66502",,,,,,"2",,,10,0.030000,,,,,
18790,"2015",,"2015D01001","74080",,,,,,"2",,,2,0.230000,,,,,
18791,"2015",,"2015D01001","931","1",,,,"MM","2",,,2,0.005000,,,,,
18792,"2015",,"2015D01001","931","2",,,,"FF","2",,,2,0.005000,,,,,
